,_id,_season,_week,_season_type,_start_date,_start_time_tbd,_neutral_site,_conference_game,_attendance,_venue_id,_venue,_home_id,_home_team,_home_conference,_home_points,_home_line_scores,_home_post_win_prob,_away_id,_away_team,_away_conference,_away_points,_away_line_scores,_away_post_win_prob,_excitement_index,discriminator
25,302470061,2010,1,regular,2010-09-04T12:21:00.000Z,,False,False,0,3917.0,Sanford Stadium,61,Georgia,SEC,55,"[7, 24, 17, 7]",0.9997575788060412,309,Louisiana,Sun Belt,7,"[0, 7, 0, 0]",0.00024242119395878614,,
26,302470142,2010,1,regular,2010-09-04T12:30:00.000Z,,True,False,0,,,142,Missouri,Big 12,23,"[0, 3, 7, 13]",0.983283786342983,356,Illinois,Big Ten,13,"[3, 10, 0, 0]",0.01671621365701703,,
27,302470103,2010,1,regular,2010-09-04T13:00:00.000Z,,False,False,0,3615.0,Alumni Stadium,103,Boston College,ACC,38,"[14, 17, 7, 0]",,2692,Weber State,,20,"[3, 7, 3, 7]",,,
28,302470059,2010,1,regular,2010-09-04T13:00:00.000Z,,False,False,0,721.0,Bobby Dodd Stadium at Historic Grant Field,59,Georgia Tech,ACC,41,"[7, 13, 14, 7]",0.9616274900654365,2569,South Carolina State,,10,"[3, 0, 7, 0]",0.03837250993456354,,
29,302470036,2010,1,regular,2010-09-04T14:00:00.000Z,,True,False,0,,,36,Colorado State,Mountain West,3,"[0, 0, 0, 3]",0.36467989121589023,38,Colorado,Big 12,24,"[7, 10, 7, 0]",0.6353201087841098,,
30,302472005,2010,1,regular,2010-09-04T14:00:00.000Z,,False,False,0,3713.0,Falcon Stadium,2005,Air Force,Mountain West,65,"[14, 10, 28, 13]",0.9721510337095737,2466,Northwestern State,,21,"[7, 14, 0, 0]",0.027848966290426325,,
31,302470242,2010,1,regular,2010-09-04T15:30:00.000Z,,True,False,0,,,242,Rice,Conference USA,17,"[3, 7, 0, 7]",0.6932619662802953,251,Texas,Big 12,34,"[0, 24, 7, 3]",0.30673803371970465,,
32,302470228,2010,1,regular,2010-09-04T15:30:00.000Z,,False,False,0,3836.0,Memorial Stadium,228,Clemson,ACC,35,"[7, 14, 7, 7]",0.470062753029223,249,North Texas,Sun Belt,10,"[0, 7, 0, 3]",0.529937246970777,,
33,302472306,2010,1,regular,2010-09-04T15:30:00.000Z,,False,False,0,3636.0,Bill Snyder Family Football Stadium,2306,Kansas State,Big 12,31,"[7, 0, 10, 14]",0.4803055220934218,26,UCLA,Pac-10,22,"[0, 10, 3, 9]",0.5196944779065782,,
34,302470277,2010,1,regular,2010-09-04T15:30:00.000Z,,False,False,0,3842.0,Mountaineer Field at Milan Puskar Stadium,277,West Virginia,Big East,31,"[7, 3, 14, 7]",0.9486476575848335,324,Coastal Carolina,,0,"[0, 0, 0, 0]",0.05135234241516651,,
35,302470145,2010,1,regular,2010-09-04T15:30:00.000Z,,False,False,0,3974.0,Vaught-Hemingway Stadium,145,Ole Miss,SEC,48,"[14, 17, 0, 3, 7, 7]",0.8805215402698989,55,Jacksonville State,,49,"[7, 3, 3, 21, 7, 8]",0.11947845973010107,,
36,302470087,2010,1,regular,2010-09-04T15:30:00.000Z,,False,False,0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,23,"[7, 6, 7, 3]",0.8959054254387226,2509,Purdue,Big Ten,12,"[0, 3, 0, 9]",0.10409457456127735,,
37,302470097,2010,1,regular,2010-09-04T15:30:00.000Z,,False,False,0,3873.0,Papa John's Cardinal Stadium,97,Louisville,Big East,16,"[0, 6, 7, 3]",0.2881577382562047,96,Kentucky,SEC,23,"[13, 7, 3, 0]",0.7118422617437953,,
38,302470130,2010,1,regular,2010-09-04T15:30:00.000Z,,False,False,0,3558.0,Michigan Stadium,130,Michigan,Big Ten,30,"[14, 7, 3, 6]",0.8730262434081888,41,Connecticut,Big East,10,"[0, 10, 0, 0]",0.1269737565918112,,
39,302472483,2010,1,regular,2010-09-04T15:30:00.000Z,,False,True,0,3626.0,Autzen Stadium,2483,Oregon,Pac-10,72,"[28, 31, 6, 7]",0.9998912317147839,167,New Mexico,Mountain West,0,"[0, 0, 0, 0]",0.00010876828521610982,,
40,302470025,2010,1,regular,2010-09-04T16:00:00.000Z,,False,False,0,3831.0,California Memorial Stadium,25,California,Pac-10,52,"[7, 28, 14, 3]",0.9999038511453656,302,UC Davis,,3,"[0, 0, 3, 0]",9.614885463438139e-05,,
41,302472633,2010,1,regular,2010-09-04T18:00:00.000Z,,False,False,0,3853.0,Neyland Stadium,2633,Tennessee,SEC,50,"[13, 7, 23, 7]",0.9882501558419254,2630,UT Martin,,0,"[0, 0, 0, 0]",0.011749844158074563,,
42,302470152,2010,1,regular,2010-09-04T18:00:00.000Z,,False,False,0,3670.0,Carter-Finley Stadium,152,NC State,ACC,48,"[14, 17, 17, 0]",0.9995279362747466,2717,Western Carolina,,7,"[7, 0, 0, 0]",0.00047206372525343543,,
43,302472116,2010,1,regular,2010-09-04T18:00:00.000Z,,False,False,0,3652.0,Bright House Networks Stadium,2116,UCF,Conference USA,38,"[14, 10, 7, 7]",0.9815012110861839,233,South Dakota,,7,"[0, 7, 0, 0]",0.018498788913816067,,
44,302470258,2010,1,regular,2010-09-04T18:00:00.000Z,,False,False,0,3923.0,Scott Stadium,258,Virginia,ACC,34,"[7, 7, 7, 13]",0.9817168658416676,257,Richmond,,13,"[7, 3, 3, 0]",0.01828313415833238,,
45,302472006,2010,1,regular,2010-09-04T18:00:00.000Z,,False,False,0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,3,"[0, 3, 0, 0]",0.016297786992038366,183,Syracuse,Big East,29,"[7, 10, 6, 6]",0.9837022130079617,,
46,302470024,2010,1,regular,2010-09-04T18:30:00.000Z,,False,False,0,3940.0,Stanford Stadium,24,Stanford,Pac-10,52,"[21, 17, 7, 7]",0.9999440375532946,16,Sacramento State,,17,"[7, 0, 7, 3]",5.596244670535988e-05,,
47,302472305,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3833.0,Memorial Stadium,2305,Kansas,Big 12,3,"[3, 0, 0, 0]",0.9528675299391718,2449,North Dakota State,,6,"[0, 3, 3, 0]",0.04713247006082821,,
48,302470333,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3657.0,Bryant Denny Stadium,333,Alabama,SEC,48,"[14, 17, 10, 7]",0.9996416660773829,23,San José State,Western Athletic,3,"[3, 0, 0, 0]",0.0003583339226170823,,
49,302470201,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3835.0,Gaylord Family Oklahoma Memorial Stadium,201,Oklahoma,Big 12,31,"[14, 7, 10, 0]",0.528637697589759,328,Utah State,Western Athletic,24,"[0, 10, 14, 0]",0.471362302410241,,
50,302470158,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3834.0,Memorial Stadium,158,Nebraska,Big 12,49,"[14, 7, 14, 14]",0.9966587474579792,98,Western Kentucky,Sun Belt,10,"[0, 0, 3, 7]",0.0033412525420207784,,
51,302470008,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3887.0,Donald W. Reynolds Razorback Stadium Frank Broyles Field,8,Arkansas,SEC,44,"[0, 23, 21, 0]",0.9954824331772161,2635,Tennessee Tech,,3,"[3, 0, 0, 0]",0.004517566822783925,,
52,302470002,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3785.0,Jordan-Hare Stadium,2,Auburn,SEC,52,"[14, 21, 10, 7]",0.9958499735372289,2032,Arkansas State,Sun Belt,26,"[6, 10, 7, 3]",0.0041500264627710726,,
53,302472199,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3912.0,Rynearson Stadium,2199,Eastern Michigan,Mid-American,27,"[7, 7, 6, 7]",,349,Army,FBS Independents,31,"[7, 7, 10, 7]",,,
54,302470150,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3982.0,Wallace Wade Stadium,150,Duke,ACC,41,"[14, 13, 0, 14]",0.8333633223205867,2210,Elon,,27,"[3, 10, 0, 14]",0.16663667767941326,,
55,302472755,2010,1,regular,2010-09-04T19:00:00.000Z,,True,False,0,,,2755,Grambling,,6,"[3, 0, 3, 0]",0.4780226175595107,2348,Louisiana Tech,Western Athletic,20,"[7, 10, 0, 3]",0.5219773824404893,,
56,302470252,2010,1,regular,2010-09-04T19:00:00.000Z,,False,True,0,3801.0,LaVell Edwards Stadium,252,BYU,Mountain West,23,"[5, 8, 10, 0]",0.5449073478601658,264,Washington,Pac-10,17,"[7, 10, 0, 0]",0.4550926521398342,,
57,302470245,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3795.0,Kyle Field,245,Texas A&M,Big 12,48,"[7, 13, 21, 7]",0.9996060771407265,2617,Stephen F. Austin,,7,"[0, 7, 0, 0]",0.0003939228592735322,,
58,302470344,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,49,"[14, 7, 21, 7]",0.984602866441902,235,Memphis,Conference USA,7,"[0, 0, 0, 7]",0.01539713355809802,,
59,302470239,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3724.0,Floyd Casey Stadium,239,Baylor,Big 12,34,"[14, 7, 7, 6]",0.9689947461830056,2534,Sam Houston State,,3,"[0, 0, 0, 3]",0.03100525381699437,,
60,302470195,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3876.0,Peden Stadium,195,Ohio,Mid-American,33,"[7, 10, 3, 13]",0.6828384249539358,2747,Wofford,,10,"[7, 0, 3, 0]",0.31716157504606424,,
61,302470197,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3646.0,Boone Pickens Stadium,197,Oklahoma State,Big 12,65,"[17, 21, 13, 14]",0.9797102488531669,265,Washington State,Pac-10,17,"[0, 10, 0, 7]",0.020289751146833068,,
62,302472653,2010,1,regular,2010-09-04T19:00:00.000Z,,False,False,0,3975.0,Veterans Memorial Stadium,2653,Troy,Sun Belt,30,"[7, 10, 10, 3]",0.9691395855283867,189,Bowling Green,Mid-American,27,"[14, 3, 10, 0]",0.03086041447161325,,
63,302470058,2010,1,regular,2010-09-04T19:05:00.000Z,,False,False,0,3886.0,Raymond James Stadium,58,South Florida,Big East,59,"[14, 17, 21, 7]",0.9831679149605634,2619,Stony Brook,,14,"[14, 0, 0, 0]",0.016832085039436562,,
64,302470238,2010,1,regular,2010-09-04T19:30:00.000Z,,False,False,0,3973.0,Vanderbilt Stadium,238,Vanderbilt,SEC,21,"[0, 9, 6, 6]",0.7160191901703936,77,Northwestern,Big Ten,23,"[10, 0, 7, 6]",0.2839808098296064,,
65,302472628,2010,1,regular,2010-09-04T19:45:00.000Z,,True,True,0,,,2628,TCU,Mountain West,30,"[7, 14, 7, 2]",0.7240302389732849,204,Oregon State,Pac-10,21,"[7, 7, 7, 0]",0.2759697610267151,,
66,302470021,2010,1,regular,2010-09-04T20:00:00.000Z,,False,False,0,3932.0,Qualcomm Stadium,21,San Diego State,Mountain West,47,"[0, 20, 10, 17]",0.9993266315156017,2447,Nicholls,,0,"[0, 0, 0, 0]",0.0006733684843982513,,
67,302470153,2010,1,regular,2010-09-04T20:00:00.000Z,,True,False,0,3495.0,Georgia Dome,153,North Carolina,ACC,24,"[0, 10, 0, 14]",0.9031232985263932,99,LSU,SEC,30,"[7, 23, 0, 0]",0.09687670147360683,,
68,302470248,2010,1,regular,2010-09-04T20:00:00.000Z,,False,False,0,453.0,Robertson Stadium,248,Houston,Conference USA,68,"[20, 34, 14, 0]",0.9922278614358429,326,Texas State,,28,"[7, 0, 7, 14]",0.007772138564157149,,
69,302472751,2010,1,regular,2010-09-04T21:00:00.000Z,,False,False,0,3984.0,War Memorial Stadium,2751,Wyoming,Mountain West,28,"[7, 7, 14, 0]",0.5507897480710016,253,Southern Utah,,20,"[7, 3, 0, 10]",0.44921025192899844,,
70,302472638,2010,1,regular,2010-09-04T21:05:00.000Z,,False,False,0,3946.0,Sun Bowl Stadium,2638,UTEP,Conference USA,31,"[7, 7, 14, 3]",0.8372769342293844,2029,Arkansas-Pine Bluff,,10,"[7, 3, 0, 0]",0.16272306577061557,,
71,302470278,2010,1,regular,2010-09-04T22:00:00.000Z,,False,False,0,3660.0,Bulldog Stadium,278,Fresno State,Western Athletic,28,"[0, 14, 7, 7]",0.47663034188859216,2132,Cincinnati,Big East,14,"[7, 7, 0, 0]",0.5233696581114078,,
72,302470009,2010,1,regular,2010-09-04T22:00:00.000Z,,False,False,0,3947.0,Sun Devil Stadium,9,Arizona State,Pac-10,54,"[16, 14, 14, 10]",0.9999591977658726,2502,Portland State,,9,"[3, 3, 3, 0]",4.080223412739059e-05,,
73,302472439,2010,1,regular,2010-09-04T23:00:00.000Z,,False,True,0,3914.0,Sam Boyd Stadium,2439,UNLV,Mountain West,21,"[7, 7, 0, 7]",0.4550990871314892,275,Wisconsin,Big Ten,41,"[14, 3, 24, 0]",0.5449009128685107,,
74,302480151,2010,1,regular,2010-09-05T14:00:00.000Z,,False,True,0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,51,"[10, 7, 7, 27]",0.4714270108651206,202,Tulsa,Conference USA,49,"[7, 9, 13, 20]",0.5285729891348794,,
75,302482641,2010,1,regular,2010-09-05T15:30:00.000Z,,False,False,0,3784.0,Jones AT&T Stadium,2641,Texas Tech,Big 12,35,"[7, 14, 14, 0]",0.8191686300192933,2567,SMU,Conference USA,27,"[0, 7, 10, 10]",0.1808313699807067,,
76,302490120,2010,1,regular,2010-09-06T16:00:00.000Z,,True,False,0,,,120,Maryland,ACC,17,"[14, 0, 0, 3]",0.5573591367628803,2426,Navy,FBS Independents,14,"[0, 7, 7, 0]",0.4426408632371197,,
77,302490259,2010,1,regular,2010-09-06T20:00:00.000Z,,True,False,0,,,259,Virginia Tech,ACC,30,"[0, 14, 13, 3]",0.5490184164085321,68,Boise State,Western Athletic,33,"[17, 3, 6, 7]",0.4509815835914679,,
78,302520218,2010,2,regular,2010-09-09T19:00:00.000Z,,False,True,0,3806.0,Lincoln Financial Field,218,Temple,Mid-American,13,"[0, 7, 3, 0, 3]",0.4747134075075132,2117,Central Michigan,Mid-American,10,"[0, 0, 7, 3, 0]",0.5252865924924868,,
79,302520344,2010,2,regular,2010-09-09T19:30:00.000Z,,False,True,0,3693.0,Davis Wade Stadium,344,Mississippi State,SEC,14,"[7, 0, 7, 0]",0.3182621214269916,2,Auburn,SEC,17,"[7, 10, 0, 0]",0.6817378785730084,,
80,302530276,2010,2,regular,2010-09-10T19:00:00.000Z,,False,False,0,3775.0,Joan C. Edwards Stadium,276,Marshall,Conference USA,21,"[7, 7, 0, 7, 0]",0.3026969923101954,277,West Virginia,Big East,24,"[3, 0, 3, 15, 3]",0.6973030076898046,,
81,302530248,2010,2,regular,2010-09-10T22:15:00.000Z,,False,True,0,453.0,Robertson Stadium,248,Houston,Conference USA,54,"[14, 17, 6, 17]",0.9910004763692749,2638,UTEP,Conference USA,24,"[7, 3, 7, 7]",0.008999523630725093,,
82,302542226,2010,2,regular,2010-09-11T12:00:00.000Z,,True,False,0,,,2226,Florida Atlantic,Sun Belt,17,"[7, 0, 7, 3]",0.6076060005770898,127,Michigan State,Big Ten,30,"[10, 10, 7, 3]",0.3923939994229102,,
83,302540077,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3911.0,Ryan Field,77,Northwestern,Big Ten,37,"[14, 16, 0, 7]",,2287,Illinois State,,3,"[3, 0, 0, 0]",,,
84,302540275,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,347.0,Camp Randall Stadium,275,Wisconsin,Big Ten,27,"[7, 10, 3, 7]",0.8420277336723697,23,San José State,Western Athletic,14,"[0, 0, 7, 7]",0.15797226632763028,,
85,302542305,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3833.0,Memorial Stadium,2305,Kansas,Big 12,28,"[7, 7, 7, 7]",0.3791152323599245,59,Georgia Tech,ACC,25,"[7, 10, 0, 8]",0.6208847676400755,,
86,302542579,2010,2,regular,2010-09-11T12:00:00.000Z,,False,True,0,3994.0,Williams-Brice Stadium,2579,South Carolina,SEC,17,"[7, 7, 0, 3]",0.6327330475112707,61,Georgia,SEC,6,"[3, 0, 3, 0]",0.3672669524887293,,
87,302540041,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3892.0,Rentschler Field,41,Connecticut,Big East,62,"[24, 21, 10, 7]",0.9998001840493774,2640,Texas Southern,,3,"[0, 0, 0, 3]",0.00019981595062257274,,
88,302540151,2010,2,regular,2010-09-11T12:00:00.000Z,,False,True,0,3699.0,Dowdy-Ficklen Stadium,151,East Carolina,Conference USA,49,"[28, 7, 7, 7]",0.923662057514249,235,Memphis,Conference USA,27,"[3, 7, 7, 10]",0.07633794248575099,,
89,302540154,2010,2,regular,2010-09-11T12:00:00.000Z,,False,True,0,3630.0,BB&T Field,154,Wake Forest,ACC,54,"[7, 28, 6, 13]",0.9012220045767377,150,Duke,ACC,48,"[14, 21, 3, 10]",0.09877799542326227,,
90,302540135,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3953.0,TCF Bank Stadium,135,Minnesota,Big Ten,38,"[3, 7, 14, 14]",0.8134670593357995,233,South Dakota,,41,"[7, 14, 13, 7]",0.18653294066420045,,
91,302540349,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3841.0,Blaik Field at Michie Stadium,349,Army,FBS Independents,28,"[0, 7, 21, 0]",0.4254601693641243,62,Hawai'i,Western Athletic,31,"[14, 7, 7, 3]",0.5745398306358758,,
92,302542006,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3768.0,Summa Field at InfoCision Stadium,2006,Akron,Mid-American,37,"[14, 7, 10, 0, 6]",0.769594779380423,2241,Gardner-Webb,,38,"[3, 14, 7, 7, 7]",0.23040522061957702,,
93,302542132,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3854.0,Nippert Stadium,2132,Cincinnati,Big East,40,"[3, 9, 28, 0]",0.9990220823297412,282,Indiana State,,7,"[0, 7, 0, 0]",0.0009779176702587877,,
94,302542509,2010,2,regular,2010-09-11T12:00:00.000Z,,False,False,0,3907.0,Ross-Ade Stadium,2509,Purdue,Big Ten,31,"[7, 10, 7, 7]",0.5391679023313085,2710,Western Illinois,,21,"[7, 0, 0, 14]",0.4608320976686915,,
95,302540057,2010,2,regular,2010-09-11T12:21:00.000Z,,False,False,0,3634.0,Ben Hill Griffin Stadium,57,Florida,SEC,38,"[0, 7, 21, 10]",0.5912060963637173,58,South Florida,Big East,14,"[7, 0, 7, 0]",0.40879390363628265,,
96,302540158,2010,2,regular,2010-09-11T12:30:00.000Z,,False,False,0,3834.0,Memorial Stadium,158,Nebraska,Big 12,38,"[3, 28, 7, 0]",0.9718893592312459,70,Idaho,Western Athletic,17,"[0, 3, 7, 7]",0.028110640768754136,,
97,302540221,2010,2,regular,2010-09-11T13:00:00.000Z,,False,False,0,3752.0,Heinz Field,221,Pittsburgh,Big East,38,"[10, 7, 14, 7]",0.9597226529925701,160,New Hampshire,,16,"[0, 3, 7, 6]",0.04027734700742991,,
98,302540259,2010,2,regular,2010-09-11T13:30:00.000Z,,False,False,0,3799.0,Lane Stadium,259,Virginia Tech,ACC,16,"[7, 6, 3, 0]",0.9388811235590147,256,James Madison,,21,"[0, 7, 7, 7]",0.06111887644098535,,
99,302540193,2010,2,regular,2010-09-11T14:00:00.000Z,,False,True,0,3996.0,Yager Stadium,193,Miami (OH),Mid-American,28,"[7, 7, 7, 7]",0.7942109501633682,2199,Eastern Michigan,Mid-American,21,"[7, 7, 7, 0]",0.20578904983663182,,
100,302540025,2010,2,regular,2010-09-11T15:30:00.000Z,,False,False,0,3831.0,California Memorial Stadium,25,California,Pac-10,52,"[14, 17, 0, 21]",0.6482157869610247,38,Colorado,Big 12,7,"[0, 0, 7, 0]",0.35178421303897534,,
101,302540103,2010,2,regular,2010-09-11T15:30:00.000Z,,False,False,0,3615.0,Alumni Stadium,103,Boston College,ACC,26,"[3, 3, 14, 6]",0.9705346425659044,2309,Kent State,Mid-American,13,"[0, 3, 3, 7]",0.029465357434095618,,
102,302540097,2010,2,regular,2010-09-11T15:30:00.000Z,,False,False,0,3873.0,Papa John's Cardinal Stadium,97,Louisville,Big East,23,"[0, 23, 0, 0]",0.75363339540813,2198,Eastern Kentucky,,13,"[0, 0, 7, 6]",0.24636660459187,,
103,302540087,2010,2,regular,2010-09-11T15:30:00.000Z,,False,False,0,3855.0,Notre Dame Stadium,87,Notre Dame,FBS Independents,24,"[7, 0, 10, 7]",0.43596179435172927,130,Michigan,Big Ten,28,"[14, 7, 0, 7]",0.5640382056482707,,
104,302540309,2010,2,regular,2010-09-11T15:30:00.000Z,,False,True,0,3666.0,Cajun Field,309,Louisiana,Sun Belt,31,"[10, 14, 7, 0]",0.4037979092027485,2032,Arkansas State,Sun Belt,24,"[7, 0, 0, 17]",0.5962020907972515,,
