,attendance,away_conference,away_id,away_line_scores,away_points,away_post_win_prob,away_team,conference_game,excitement_index,home_conference,home_id,home_line_scores,home_points,home_post_win_prob,home_team,id,neutral_site,season,season_type,start_date,start_time_tbd,venue,venue_id,week
0,61247,Mountain West,62,"[14, 0, 10, 7]",31,0.008141473833861324,Hawai'i,False,1.39835325449999,Pac-12,25,"[17, 17, 7, 10]",51,0.9918585261661387,California,400869090,True,2016,regular,2016-08-26T22:00:00.000Z,,ANZ Stadium,5221,1
1,0,Conference USA,2429,"[0, 0, 7, 7]",14,5.878184913832296e-05,Charlotte,False,0.0472769083000005,ACC,97,"[28, 28, 7, 7]",70,0.9999412181508617,Louisville,400869341,False,2016,regular,2016-09-01T19:00:00.000Z,,Papa John's Cardinal Stadium,3873,1
2,16215,,2506,"[0, 3, 0, 0]",3,1.370542887479953e-05,Presbyterian College,False,0.3855209411,Mid-American,2117,"[7, 7, 14, 21]",49,0.9999862945711252,Central Michigan,400869257,False,2016,regular,2016-09-01T19:00:00.000Z,,Kelly/Shorts Stadium,3786,1
3,24398,American Athletic,2655,"[3, 0, 0, 0]",3,0.6498246436333642,Tulane,False,4.6475834101,ACC,154,"[0, 7, 0, 0]",7,0.35017535636663577,Wake Forest,400869421,False,2016,regular,2016-09-01T19:00:00.000Z,,BB&T Field,3630,1
4,28520,,2630,"[7, 0, 0, 0]",7,0.00025324028831019696,UT Martin,False,4.20041289929999,American Athletic,2132,"[0, 6, 8, 14]",28,0.9997467597116898,Cincinnati,400869502,False,2016,regular,2016-09-01T19:00:00.000Z,,Nippert Stadium,3854,1
5,29377,,311,"[7, 0, 7, 7]",21,0.47785696460998406,Maine,False,5.9309105987,American Athletic,41,"[0, 7, 7, 10]",24,0.5221430353900159,Connecticut,400869503,False,2016,regular,2016-09-01T19:00:00.000Z,,Rentschler Field,3892,1
6,100074,Sun Belt,2026,"[7, 6, 0, 0, 0]",13,0.8345938504986123,Appalachian State,False,8.28180407609999,SEC,2633,"[3, 0, 3, 7, 7]",20,0.1654061495013877,Tennessee,400868977,False,2016,regular,2016-09-01T19:30:00.000Z,,Neyland Stadium,3853,1
7,57774,,2729,"[7, 0, 7, 0]",14,0.0017769638589179015,William & Mary,False,0.443644532799999,ACC,152,"[7, 21, 7, 13]",48,0.9982230361410821,NC State,400869422,False,2016,regular,2016-09-01T19:30:00.000Z,,Carter-Finley Stadium,3670,1
8,16089,Big Ten,84,"[5, 7, 0, 22]",34,0.9944085406994201,Indiana,False,6.15802906329999,Conference USA,2229,"[3, 7, 3, 0]",13,0.005591459300579911,Florida International,400869342,False,2016,regular,2016-09-01T19:30:00.000Z,,FIU Stadium,218,1
9,30304,SEC,2579,"[0, 0, 3, 10]",13,0.9338355439646768,South Carolina,True,6.9604738657,SEC,238,"[3, 7, 0, 0]",10,0.06616445603532323,Vanderbilt,400868968,False,2016,regular,2016-09-01T20:00:00.000Z,,Vanderbilt Stadium,3973,1
10,45945,,253,"[0, 0, 0, 0]",0,0.00015440450204162737,Southern Utah,False,0.603652736499999,Pac-12,254,"[3, 14, 0, 7]",24,0.9998455954979584,Utah,400869091,False,2016,regular,2016-09-01T20:00:00.000Z,,Rice-Eccles Stadium,587,1
11,23008,,2692,"[0, 6, 0, 0]",6,6.566951469388904e-05,Weber State,False,0.5700012644,Mountain West,328,"[14, 7, 10, 14]",45,0.9999343304853061,Utah State,400869173,False,2016,regular,2016-09-01T20:00:00.000Z,,Romney Stadium,3905,1
12,19286,Conference USA,242,"[0, 7, 7, 0]",14,0.0003759165631750383,Rice,True,1.27513252699999,Conference USA,98,"[16, 14, 6, 10]",46,0.999624083436825,Western Kentucky,400869347,False,2016,regular,2016-09-01T20:00:00.000Z,,Houchens Industries-L. T. Smith Stadium,3796,1
13,20221,,233,"[14, 0, 7, 0]",21,3.065115030143062e-05,South Dakota,False,2.3741340998,Mountain West,167,"[14, 21, 6, 7]",48,0.9999693488496986,New Mexico,400869177,False,2016,regular,2016-09-01T21:00:00.000Z,,University Stadium,3971,1
14,44582,Pac-12,204,"[7, 7, 9, 0]",23,0.010820514530949454,Oregon State,False,8.7782677418,Big Ten,135,"[0, 17, 0, 13]",30,0.9891794854690505,Minnesota,400869092,False,2016,regular,2016-09-01T21:00:00.000Z,,TCF Bank Stadium,3953,1
